article_id,event,ticker,overall_sentiment_score,sentiment_label,similarity_score,cluster_id,title,description,snippet,embedding_0,embedding_1,embedding_2,embedding_3,embedding_4,embedding_5,embedding_6,embedding_7,embedding_8,embedding_9,embedding_10,embedding_11,embedding_12,embedding_13,embedding_14,embedding_15,embedding_16,embedding_17,embedding_18,embedding_19,embedding_20,embedding_21,embedding_22,embedding_23,embedding_24,embedding_25,embedding_26,embedding_27,embedding_28,embedding_29,embedding_30,embedding_31,embedding_32,embedding_33,embedding_34,embedding_35,embedding_36,embedding_37,embedding_38,embedding_39,embedding_40,embedding_41,embedding_42,embedding_43,embedding_44,embedding_45,embedding_46,embedding_47,embedding_48,embedding_49,embedding_50,embedding_51,embedding_52,embedding_53,embedding_54,embedding_55,embedding_56,embedding_57,embedding_58,embedding_59,embedding_60,embedding_61,embedding_62,embedding_63
44,How will rates policy affect bank earnings?,AAPL,-0.02362060360610485,Neutral,0.06602578206659204,4,"Should You Buy, Sell, or Hold AAPL Stock Before Q2 Earnings? - Zacks Investment Research","<a href=""https://news.google.com/rss/articles/CBMinwFBVV95cUxQTkRScWhaU1BWTXlSd0FHNE9feHNmemlHaXVkeDByLUl3T2RWNWV0dGoxSFpxU2xIRkZVM2V2a2FTZk4wNlc2MmowbkgwV2ZvVVc5cEZRd2k3QzNScXAtUWw0dl9KUTlTYlBSa3V3YmV4U1hEa2dWRHNUWUUyMWpGWTV3NG90ckNma2RRUUI0NUs2U3NfM0NIYTl4TVZIeWM?oc=5"" target=""_blank"">Should You Buy, Sell, or Hold AAPL Stock Before Q2 Earnings?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Zacks Investment Research</font>","Should You Buy, Sell, or Hold AAPL Stock Before Q2 Earnings?",0.0,0.06037013192323554,0.06037013192323554,0.6442508462046003,0.0,0.0,0.0,0.0,0.06037013192323554,0.0,0.0,0.0,0.0,0.0,0.46436262449574495,0.0,0.0,0.06037013192323554,0.06037013192323554,0.0,0.0,0.46436262449574495,0.0,0.0,0.0,0.0,0.0,0.12074026384647107,0.0,0.06037013192323554,0.06037013192323554,0.06037013192323554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12074026384647107,0.0,0.06037013192323554,0.0,0.06037013192323554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06037013192323554,0.0,0.0,0.28422613626991916,0.0,0.0,0.0,0.06037013192323554,0.0,0.0,0.0,0.0,0.0
45,How will rates policy affect bank earnings?,MSFT,-0.5477359890937805,Bearish,0.18689917608242398,4,Bank of America resets Microsoft stock forecast ahead of earnings - thestreet.com,"<a href=""https://news.google.com/rss/articles/CBMirAFBVV95cUxPVFRNcWdfdFpxYzU0M0E3SGdXajduVG1DVWVWV1BJMGw5YmNKeGhqVHY4a3dWWWpRdDBYcnFKNmJyQjZyeGRSR1NZUGdmZnNRaGMweGFGYXJiVG1HTm1wYy0zWEVqUy11UlB0QVBTdHRjeExJUjNOZ21qLXN6YXZuUU1OZ1c2RmhRZkY1ZEZtb0x1QURCOFNDTWo0cW5TSm9vMU9yV2V0SGdHdjJk?oc=5"" target=""_blank"">Bank of America resets Microsoft stock forecast ahead of earnings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">thestreet.com</font>",Bank of America resets Microsoft stock forecast ahead of earnings - thestreet.com.,0.0,0.04342557750925612,0.04342557750925612,0.0,0.0,0.45100725218197135,0.0,0.0,0.04342557750925612,0.4021934138891858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04342557750925612,0.1737023100370245,0.0,0.0,0.3340263554183205,0.0,0.0,0.0,0.0,0.0,0.08685115501851225,0.0,0.04342557750925612,0.04342557750925612,0.04342557750925612,0.0,0.0,0.0,0.0,0.39429543624820895,0.0,0.0,0.08685115501851225,0.0,0.04342557750925612,0.0,0.04342557750925612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04342557750925612,0.0,0.0,0.20445017623019734,0.0,0.0,0.0,0.04342557750925612,0.0,0.5098903972543759,0.0,0.0,0.0
46,How will rates policy affect bank earnings?,MSFT,-0.013581233099102974,Neutral,0.06513413118696429,4,Here's How Much Microsoft Stock Is Expected to Move After Earnings - Investopedia,"<a href=""https://news.google.com/rss/articles/CBMivAFBVV95cUxQYk8xTWY0S3BlLTdBVUV5R01vYUJPVHlOSjctQ1hqY3J6ZzVlY2lvZlFiVUFfakhGNzJ4YnprRUc3elIxak9QVnF5R2xWaHA4YkJEejlLTVpzM0lsYVFfWThfVmhhempqOWwyMmRJVnltbEwyOTM5UGdPUmxlUEVvRV92YWZ5WjZqUnVpMFZJWktRODBGNG1uNk1IWVk5WHZMeU9CYzh2WG1qclk3T1VEVmtZYy1YeWt5WTdIOA?oc=5"" target=""_blank"">Here's How Much Microsoft Stock Is Expected to Move After Earnings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",Here's How Much Microsoft Stock Is Expected to Move After Earnings - Investopedia.,0.0,0.07376623985288702,0.07376623985288702,0.0,0.0,0.0,0.0,0.0,0.07376623985288702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376623985288702,0.07376623985288702,0.0,0.0,0.5674045036182086,0.0,0.0,0.0,0.0,0.0,0.14753247970577404,0.0,0.07376623985288702,0.07376623985288702,0.07376623985288702,0.0,0.0,0.0,0.0,0.6697824966630441,0.0,0.0,0.14753247970577404,0.0,0.07376623985288702,0.0,0.07376623985288702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07376623985288702,0.0,0.0,0.34729580129468957,0.0,0.0,0.0,0.07376623985288702,0.0,0.0,0.0,0.0,0.0
47,How will rates policy affect bank earnings?,MSFT,-0.04601196572184563,Neutral,0.06203905615609381,4,Here's How Much Traders Expect Microsoft's Stock to Move After Earnings - Investopedia,"<a href=""https://news.google.com/rss/articles/CBMiygFBVV95cUxNOEI1UjlyWWZDWHhvdkxSWUZxLV92bGo1RW8xM2cwX19leHhMR192cGYxV1RGNi01WS1TYVJPcEE2cVNoX2hHd09vaFg2Y3NxVE5UZjFGZmRwYU5lQ0VYeHR4M29pQ05oNmYxN2xhMlZWcGdhVVl3YzU2WFdHWlh3YnlIYXhqOEl6Wmg0LTltVVF3RDMxT3kwaEtZWXF0RnZDeU12N1BXQVlJanlKQWNxaDJhbmo5SVBTb2RSbFhMSEplSzV1Uy1DMTln?oc=5"" target=""_blank"">Here's How Much Traders Expect Microsoft's Stock to Move After Earnings</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Investopedia</font>",Here's How Much Traders Expect Microsoft's Stock to Move After Earnings - Investopedia.,0.0,0.05482306497959658,0.05482306497959658,0.0,0.0,0.0,0.0,0.0,0.05482306497959658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482306497959658,0.05482306497959658,0.0,0.0,0.4216949926363822,0.0,0.6690693912098066,0.0,0.0,0.0,0.10964612995919316,0.0,0.05482306497959658,0.05482306497959658,0.05482306497959658,0.0,0.0,0.0,0.0,0.4977823108509359,0.0,0.0,0.10964612995919316,0.0,0.05482306497959658,0.0,0.05482306497959658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05482306497959658,0.0,0.0,0.25811021843449244,0.0,0.0,0.0,0.05482306497959658,0.0,0.0,0.0,0.0,0.0
48,How will rates policy affect bank earnings?,MSFT,-0.8010620474815369,Very Bearish,0.062003292435107,4,Microsoft Stock Slides After Earnings. What Overshadowed Strong Cloud Growth. - Barron's,"<a href=""https://news.google.com/rss/articles/CBMifEFVX3lxTFBmaUZwRHVGcjBkYW9KSktkTFYxMlY3OVFRZ3EwcDhZcjJMYW9pNUJOUFlRR1NaVHhKbGtWSlV5Um9vNWh1T19Bek1HMXktUFVjR1BZbGlwcDlZN19Denh1cHdwUG80TzJnWUZmYlctYVJ2MzRhTmZQVzhHRjc?oc=5"" target=""_blank"">Microsoft Stock Slides After Earnings. What Overshadowed Strong Cloud Growth.</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Barron's</font>",Microsoft Stock Slides After Earnings.,0.0,0.058421792753040866,0.058421792753040866,0.0,0.0,0.0,0.0,0.0,0.058421792753040866,0.0,0.4045028103767858,0.0,0.0,0.0,0.0,0.0,0.0,0.058421792753040866,0.058421792753040866,0.0,0.0,0.44937614257733716,0.0,0.0,0.0,0.0,0.0,0.11684358550608173,0.0,0.058421792753040866,0.058421792753040866,0.058421792753040866,0.0,0.0,0.0,0.0,0.5304580291431407,0.0,0.0,0.11684358550608173,0.0,0.058421792753040866,0.0,0.058421792753040866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058421792753040866,0.0,0.0,0.2750532407196506,0.0,0.45731437283033466,0.0,0.058421792753040866,0.0,0.0,0.0,0.0,0.0
49,How will rates policy affect bank earnings?,JPM,0.05857319012284279,Neutral,0.1536373863632354,1,"JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced - Morningstar Canada","<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxPY0FaVmdpdU5UNkpHdUl3cGxqZjRtQXdXNEJSdmVNSjc2SV9mWERubFhCdGJxbjkxampkVTZqOGMxeVhYbTliOTZIQWZTQ2xVWXAzQ2dzbk53a3ZSMEFhMHlQQWdQX21iZGFQVlV5cDJmNDNjNlFGODVmTEVZVjFNc1ZaRlM0TzlXNFNWQ181S2U1QnhLcEd4TW1NTkpFMmdNQ2V2Vi1qVWJ1Qmg5S2tEOXQyYXFSUEhlUGFGelpYallQeWJIS3dwcVBndjU?oc=5"" target=""_blank"">JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Morningstar Canada</font>","JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced - Morningstar Canada.",0.0,0.06222067587622699,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.5762674322481545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.06222067587622699,0.0,0.0,0.4785968727801205,0.0,0.0,0.0,0.0,0.0,0.12444135175245398,0.0,0.06222067587622699,0.06222067587622699,0.06222067587622699,0.0,0.0,0.6011926727475294,0.0,0.0,0.0,0.0,0.12444135175245398,0.0,0.06222067587622699,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0
50,How will rates policy affect bank earnings?,JPM,0.05857319012284279,Neutral,0.15363738636322608,1,"JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced - Morningstar Canada","<a href=""https://news.google.com/rss/articles/CBMizAFBVV95cUxOZ2VFSmRfMF96MlpQM2t4UVRNdTVqUUVYSDFKcnR1UUd3TlUtdERxMXZITEZiNnVwbDV2MHBJMzVvRzZHblpQNDhwcDh2LVBocDc0MnN2TkdqdUVraVI3RFkwNXZiSEg5Rk9FRHQ1X2dNMm1PcDBqM3pSTU9QN3hmTWh2dXZxVTVjQ1UzaGE0TExEN1BGUEVKSXU3VkN4eTROWkRSZ2JOQXcxRUxwUlVxYTBuZlR1YmhZUm1sLW81ZzhZT2hpenFPZlZDbVM?oc=5"" target=""_blank"">JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Morningstar Canada</font>","JPMorgan Earnings: Results Validate That Bank’s Prospects Look Outstanding, If Fully Priced - Morningstar Canada.",0.0,0.06222067587622699,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.5762674322481545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.06222067587622699,0.0,0.0,0.4785968727801205,0.0,0.0,0.0,0.0,0.0,0.12444135175245398,0.0,0.06222067587622699,0.06222067587622699,0.06222067587622699,0.0,0.0,0.6011926727475294,0.0,0.0,0.0,0.0,0.12444135175245398,0.0,0.06222067587622699,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0,0.0,0.06222067587622699,0.0,0.0,0.0,0.0,0.0
51,How will rates policy affect bank earnings?,JPM,0.03144492581486702,Neutral,0.08801058927188496,1,JPMorgan vs. Bank of America: Which Big Bank Stock is the Better Bet? - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE0wZExGY1JHLVlXMmRiRnBNNTlFd2did2ZXUjR0SDRtcWNqR1B2T2Y1VVA2NVc2dktqZFMwSEdYN0Uxck5pdlRta3FyMGhseDFEeTlockpGc0JRcHE5S0h2bjZ3WU8tUnVoTVNHXzVKZTFmdkl3aHVLam1OMkU5MTQ?oc=5"" target=""_blank"">JPMorgan vs. Bank of America: Which Big Bank Stock is the Better Bet?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",JPMorgan vs.,0.0,0.04947731743903756,0.04947731743903756,0.0,0.0,0.3425727457319997,0.0,0.0,0.04947731743903756,0.6109901845026368,0.0,0.0,0.3872987686223155,0.0,0.0,0.0,0.0,0.04947731743903756,0.04947731743903756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16987321282687698,0.09895463487807513,0.0,0.04947731743903756,0.04947731743903756,0.04947731743903756,0.0,0.0,0.47806296367985834,0.0,0.0,0.0,0.0,0.09895463487807513,0.0,0.04947731743903756,0.0,0.04947731743903756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04947731743903756,0.0,0.0,0.15529474946959548,0.0,0.0,0.0,0.04947731743903756,0.0,0.0,0.0,0.0,0.16987321282687698
52,How will rates policy affect bank earnings?,JPM,-0.05568721890449524,Neutral,0.08590402508668711,4,$4.9T bank JPMorganChase posts first-quarter results - Stock Titan,"<a href=""https://news.google.com/rss/articles/CBMiqgFBVV95cUxOVW1mZzVxQzJwVUt5N1lpTi1oSlVEX1VTeTlyOF95eTAzM3MxVF8ybDRRa1V5U1Y2VlY0dExJWDV4TjZJeU9ac3M0Q3NWNnM0ZUxseEV0bTZ4SmU1Q3ZSc0VJZ1N5M09lRDktVU1iZllPZnN3RTdSdlUtODBQWjluU2tJNlJIbjNRTDF4Sm5sV1dhOE9yQjhrTzFTYjNKUi14amwzNnlGODBmQQ?oc=5"" target=""_blank"">$4.9T bank JPMorganChase posts first-quarter results</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Stock Titan</font>",$4.9T bank JPMorganChase posts first-quarter results - Stock Titan.,0.0,0.08840756143163217,0.08840756143163217,0.0,0.0,0.0,0.0,0.0,0.08840756143163217,0.8188017519911421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08840756143163217,0.08840756143163217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17681512286326434,0.0,0.08840756143163217,0.08840756143163217,0.08840756143163217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17681512286326434,0.0,0.08840756143163217,0.0,0.08840756143163217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08840756143163217,0.0,0.0,0.4162280055095764,0.0,0.0,0.0,0.08840756143163217,0.0,0.0,0.0,0.0,0.0
53,How will rates policy affect bank earnings?,GS,-0.020201805979013443,Neutral,0.19175541155019754,0,How do higher interest rates affect US stocks? - Goldman Sachs,"<a href=""https://news.google.com/rss/articles/CBMihwFBVV95cUxQRzNGdm82cU1TbzZoeEg5cDlGTHk3Q1Zna3p5aXJ1Nm0xbTVOb0JCY1VJMXZBazNwV1djNE51ekozdzhUaHNnWnVCMlExTVYxYWFMdEMwckVrbV9tcm9YbWw1b0ljRWhzOUZ6QVFiVzNYOXBMVjlXal9WY3J5M0ZsaTNrUkNBTzA?oc=5"" target=""_blank"">How do higher interest rates affect US stocks?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Goldman Sachs</font>",- Goldman Sachs.,0.0,0.06982335588295381,0.06982335588295381,0.0,0.0,0.0,0.0,0.0,0.06982335588295381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06982335588295381,0.06982335588295381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13964671176590762,0.6339819099081643,0.06982335588295381,0.06982335588295381,0.06982335588295381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13964671176590762,0.0,0.06982335588295381,0.0,0.06982335588295381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06982335588295381,0.6339819099081643,0.0,0.0,0.31405072087680375,0.0,0.0,0.06982335588295381,0.0,0.0,0.0,0.0,0.0
54,How will rates policy affect bank earnings?,GS,-0.9572009444236755,Very Bearish,0.17114245981988285,0,Goldman Sachs Stock Drops 3% Despite Bank Beating Q1 Earnings Estimates - TIKR.com,"<a href=""https://news.google.com/rss/articles/CBMipwFBVV95cUxQTllhVWVGZHhxQVVfNGhNSlpvcGJmcXZCd3J3N05RZ1djTWh3U2ZuZzBNc1dPVTlDYmxhdVI2MjF4S0ZrRkU4eFQ1NEFGNnFELWRLank5TEN1VEJrMVpxMHdrQ1BNc0tqbm1pUF9KUVNpdUVvSG91REtXdzlKYWw0aGNZcTV5SFNibWQxVkY3VU1tVUozMzNTWWdybWhBd09jbDVrd3RJaw?oc=5"" target=""_blank"">Goldman Sachs Stock Drops 3% Despite Bank Beating Q1 Earnings Estimates</a>&nbsp;&nbsp;<font color=""#6f6f6f"">TIKR.com</font>",Goldman Sachs Stock Drops 3% Despite Bank Beating Q1 Earnings Estimates - TIKR.com.,0.0,0.04450544373380331,0.04450544373380331,0.0,0.0,0.0,0.0,0.0,0.04450544373380331,0.41219477963502266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04450544373380331,0.17802177493521323,0.0,0.0,0.34233260717163233,0.0,0.0,0.0,0.0,0.0,0.08901088746760662,0.4041004025496193,0.04450544373380331,0.04450544373380331,0.04450544373380331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08901088746760662,0.0,0.04450544373380331,0.0,0.04450544373380331,0.0,0.0,0.0,0.5225698698094291,0.0,0.0,0.0,0.04450544373380331,0.4041004025496193,0.0,0.20953425000829853,0.0,0.0,0.0,0.04450544373380331,0.0,0.0,0.0,0.0,0.0
55,How will rates policy affect bank earnings?,GS,0.00585465133190155,Neutral,0.08765223329325633,0,"As Goldman Sachs Funds the Next Era of AI, Should You Buy, Sell, or Hold the Iconic Bank Stock? - Yahoo Finance","<a href=""https://news.google.com/rss/articles/CBMif0FVX3lxTE1xQnhGR3FBNWVyRVBZV01Hc1dEazFoSmh1NFpvVnZ2Qm04TW9GWGhjakNoMnY5MjQyb0d3VEdoemNnRWp1clZDWm1ienZLdFVsMDJzR1pPMEE1VGRnYTZfak9Eemh4Ry03ZTZZcmZNODhyX3lNVnRSRVdlYy1LR2c?oc=5"" target=""_blank"">As Goldman Sachs Funds the Next Era of AI, Should You Buy, Sell, or Hold the Iconic Bank Stock?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>","As Goldman Sachs Funds the Next Era of AI, Should You Buy, Sell, or Hold the Iconic Bank Stock?",0.0,0.04907571580521196,0.04907571580521196,0.0,0.30897270079200484,0.0,0.0,0.0,0.04907571580521196,0.45452313615280177,0.0,0.0,0.0,0.0,0.3774868045558209,0.0,0.0,0.04907571580521196,0.04907571580521196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16849437170642748,0.09815143161042392,0.4455975460196164,0.04907571580521196,0.04907571580521196,0.04907571580521196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09815143161042392,0.0,0.04907571580521196,0.0,0.04907571580521196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04907571580521196,0.4455975460196164,0.0,0.2310513600621667,0.0,0.0,0.0,0.04907571580521196,0.0,0.0,0.0,0.0,0.16849437170642748
56,How will rates policy affect bank earnings?,GS,-0.024959582835435867,Neutral,0.08468200443702609,0,Analyst Explains Why He’s Selling Bank of America (BAC) and Holding ‘Very Large’ Stake in Goldman Sachs - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxQUGladDRUV2lmNFVjVHM1TXZ1ZjVueFZxRWwwbFQ3MHlNdEs5WkgyaXBNa083dmZFMFd3YVNoemx4TDFVelBHRkVXNldhWGhrUHlPQnZ4cEFZdk1xZk5xbTdsOURCUUhRdFJKV19YVGoyUzZHQkFTZGtGaGNQV21lSC13TkVUdw?oc=5"" target=""_blank"">Analyst Explains Why He’s Selling Bank of America (BAC) and Holding ‘Very Large’ Stake in Goldman Sachs</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",Analyst Explains Why He’s Selling Bank of America (BAC) and Holding ‘Very Large’ Stake in Goldman Sachs - Yahoo Finance.,0.0,0.04813629020064448,0.04813629020064448,0.0,0.0,0.49993154308654136,0.0,0.0,0.04813629020064448,0.44582248523076456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04813629020064448,0.04813629020064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2479034846632174,0.09627258040128896,0.4370677520635839,0.04813629020064448,0.04813629020064448,0.04813629020064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09627258040128896,0.0,0.04813629020064448,0.0,0.04813629020064448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04813629020064448,0.4370677520635839,0.0,0.0,0.0,0.0,0.0,0.04813629020064448,0.0,0.0,0.0,0.0,0.2479034846632174
57,How will rates policy affect bank earnings?,XOM,-0.05509425699710846,Neutral,0.08086594158786525,3,Earnings Preview: What To Expect From Exxon Mobil's Report - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMiowFBVV95cUxPbmc0dy1ZU0RYc3VNaTBHekJuRTlhelUwNVdBQzNNeEJLcExPY0VOem5ZVTFoVzNyUGRkdS1qZFpVNmk1aXlORkZIcGRPUzRiQkhBTy1kMldkX3VDbUJUdUxPSXdPN3JVXzk1UjlTOEJLWEpUYVVtN3dZeDNDWHRzeGhTTUpTME9Pc0pxcGwwdXMtMVF3S3BWU2l1dHJUVG5DR0cw?oc=5"" target=""_blank"">Earnings Preview: What To Expect From Exxon Mobil's Report</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",Earnings Preview: What To Expect From Exxon Mobil's Report - Yahoo Finance.,0.0,0.04532727198764021,0.04532727198764021,0.0,0.0,0.0,0.0,0.0,0.04532727198764021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532727198764021,0.04532727198764021,0.0,0.0,0.3486540497903385,0.0,0.5531812255527585,0.4480414604666021,0.0,0.23343694807338938,0.09065454397528042,0.0,0.04532727198764021,0.04532727198764021,0.04532727198764021,0.0,0.0,0.0,0.0,0.0,0.47075777826312293,0.0,0.09065454397528042,0.0,0.04532727198764021,0.0,0.04532727198764021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04532727198764021,0.0,0.0,0.0,0.0,0.0,0.0,0.04532727198764021,0.0,0.0,0.0,0.0,0.23343694807338938
58,How will rates policy affect bank earnings?,XOM,-0.18354257941246033,Neutral,0.0778709255813779,3,Exxon Mobil's Earnings Might Change The Game (Preview) - Seeking Alpha,"<a href=""https://news.google.com/rss/articles/CBMijwFBVV95cUxPSDVyVnBDTTNfR0ZidDVzMXN4dDNyYV81Q2lyUFE0VmNERFRhcDh3ZXZkaXhpTDRSNU1WWEpRQm8xTktzSFNrWVpWcjF5bzF2Z000N19oMFRYNmkxVnljNzk4QW51S1IxSXB3MXVHT2hBTGlIemdUY2lGWFU3MHpfUzhJc2RtNXJXbEJKRHdHdw?oc=5"" target=""_blank"">Exxon Mobil's Earnings Might Change The Game (Preview)</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Seeking Alpha</font>",Exxon Mobil's Earnings Might Change The Game (Preview) - Seeking Alpha.,0.0,0.05926248040955203,0.05926248040955203,0.0,0.0,0.0,0.0,0.0,0.05926248040955203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05926248040955203,0.05926248040955203,0.0,0.0,0.455842650337418,0.0,0.0,0.5857852703072286,0.0,0.0,0.11852496081910406,0.0,0.05926248040955203,0.05926248040955203,0.05926248040955203,0.0,0.0,0.0,0.0,0.0,0.6154853885662882,0.0,0.11852496081910406,0.0,0.05926248040955203,0.0,0.05926248040955203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05926248040955203,0.0,0.0,0.0,0.0,0.0,0.0,0.05926248040955203,0.0,0.0,0.0,0.0,0.0
59,How will rates policy affect bank earnings?,XOM,-0.07871300727128983,Neutral,0.07342071262559684,4,"ExxonMobil Stock: Buy, Hold, or Take Profits After Q3 Earnings? - Yahoo Finance","<a href=""https://news.google.com/rss/articles/CBMihgFBVV95cUxPS0RHYXpkM0MwQ3Y2U0QzYlJ2NFZfdi1MNEFTaTNaeDJ1TzVYeHZyLUZnTnFob0tmbTNOcDcxY3JnY2duMXJQcDhFck9xUFlmQ3ZIRy04RHpiS3dRcVVhb0toZDdCMElmbGNVckx2NndBRHNadWFyemY5SVNhV2RvLU8zd3ZNUQ?oc=5"" target=""_blank"">ExxonMobil Stock: Buy, Hold, or Take Profits After Q3 Earnings?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>","ExxonMobil Stock: Buy, Hold, or Take Profits After Q3 Earnings?",0.0,0.055732942658909296,0.055732942658909296,0.0,0.0,0.0,0.0,0.0,0.055732942658909296,0.0,0.0,0.0,0.0,0.0,0.4286937049743476,0.0,0.0,0.055732942658909296,0.055732942658909296,0.0,0.0,0.4286937049743476,0.0,0.0,0.0,0.6543998699026952,0.19135099718027865,0.11146588531781859,0.0,0.055732942658909296,0.055732942658909296,0.055732942658909296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11146588531781859,0.0,0.055732942658909296,0.0,0.055732942658909296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055732942658909296,0.0,0.0,0.2623939761310655,0.0,0.0,0.0,0.055732942658909296,0.0,0.0,0.0,0.0,0.19135099718027865
60,How will rates policy affect bank earnings?,XOM,-0.048589952290058136,Neutral,0.06984041394630368,4,ExxonMobil Before Q2 Earnings: Time to Hold the Stock or Reassess? - Yahoo Finance,"<a href=""https://news.google.com/rss/articles/CBMihAFBVV95cUxPQ004ZUpUSzdpMnFWejJFN2pBbmFTX0luM1VhUmw3WVlpU181aDk4YVQwMnE0VkRZRE1LeFhJTXNtRGZVVGI0blljM21scFF3dUJBalFSSDdFanhYbURkM1pUNHpuNzFFUlN6dXVKQjg0c3hYX3lDZkpkR0xPajZPbzVQNDM?oc=5"" target=""_blank"">ExxonMobil Before Q2 Earnings: Time to Hold the Stock or Reassess?</a>&nbsp;&nbsp;<font color=""#6f6f6f"">Yahoo Finance</font>",ExxonMobil Before Q2 Earnings: Time to Hold the Stock or Reassess?,0.0,0.061689024652908986,0.061689024652908986,0.0,0.0,0.0,0.0,0.0,0.061689024652908986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061689024652908986,0.061689024652908986,0.0,0.0,0.4745074505855451,0.0,0.0,0.0,0.7243344381500101,0.21180034319479696,0.12337804930581797,0.0,0.061689024652908986,0.061689024652908986,0.061689024652908986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12337804930581797,0.0,0.061689024652908986,0.0,0.061689024652908986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061689024652908986,0.0,0.0,0.29043556091033956,0.0,0.0,0.0,0.061689024652908986,0.0,0.0,0.0,0.0,0.21180034319479696
